Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
462,0,3,31,311,1,2,0,3,4,0,19,2,2,0,2,4,4,66,15,1,1,8,8,3,0,3,4,1,3,3,3,4,265,1,62,0,185,1,2,1,4,139,0,0,50,0,0,1,0,3,1,3,3,6,1,3,5,51,2,1,79,4,4,2,0,0,97,0,0,0,3,1,4,0,11,3,8,4,62383
463,6,3,45,773,1,2,0,1,4,1,6,2,2,0,5,5,6,37,45,3,1,11,12,3,0,3,4,1,3,3,3,3,124,5,0,243,94,1,1,1,0,130,211,0,497,0,0,1,1,3,1,3,4,6,1,2,5,27,2,1,19,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2,8,4,188700
464,0,3,31,325,1,2,3,1,4,1,5,2,2,0,2,4,4,79,28,1,1,6,6,1,83,3,4,1,2,3,3,4,303,5,0,269,300,1,4,1,4,266,0,0,125,0,0,2,0,3,1,3,3,6,0,5,6,97,3,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,7,3,8,4,124000
465,11,4,110,38,1,2,3,3,4,0,0,2,2,4,2,6,4,105,54,3,1,12,13,1,5,2,4,2,2,3,3,5,0,5,0,700,500,1,0,1,4,505,0,0,347,0,0,2,0,2,1,2,4,6,1,4,1,90,0,2,100,4,4,2,78,10,0,0,0,0,3,4,4,0,4,0,8,4,178740
466,0,3,56,625,1,2,3,3,4,0,12,2,2,0,2,6,4,71,20,0,5,9,10,3,0,3,2,1,3,1,1,2,399,5,0,322,452,1,4,1,4,436,0,0,268,1,0,1,0,2,1,3,3,6,1,3,1,56,2,2,203,4,4,2,0,0,0,0,35,0,3,1,4,0,3,1,8,4,167000
467,6,3,50,477,1,2,3,3,4,0,12,0,2,0,5,4,6,45,45,1,1,8,8,2,146,3,4,1,3,3,3,3,162,5,0,211,102,1,0,1,4,155,180,0,487,0,0,1,1,3,1,2,5,6,2,2,1,30,2,1,58,4,4,2,97,0,0,0,0,0,3,4,4,0,5,1,8,4,146500
468,0,3,69,726,1,2,0,3,4,0,16,2,2,0,2,7,4,107,56,1,1,12,13,2,163,2,4,2,2,3,3,5,0,5,0,745,614,1,0,1,4,617,0,0,480,0,0,2,0,3,1,2,5,6,1,2,1,92,1,3,398,4,4,2,0,32,0,0,0,0,3,4,4,0,4,1,8,4,250000
469,5,3,47,451,1,2,0,3,0,0,20,7,2,0,5,5,4,94,43,1,1,6,6,1,73,2,4,2,2,3,3,2,189,5,0,255,164,1,0,1,4,119,248,0,531,0,0,2,1,3,1,2,5,6,0,5,1,79,1,2,187,4,4,2,78,58,0,0,0,0,3,4,4,0,5,2,8,4,187000
470,11,3,110,166,1,2,0,3,0,0,22,2,2,4,2,7,4,86,35,1,1,6,6,3,0,2,4,2,2,3,0,2,148,1,141,0,554,1,4,1,4,550,0,0,398,1,0,1,1,1,1,2,2,6,0,5,1,71,1,2,205,4,4,2,0,42,0,0,17,0,3,4,4,0,5,4,8,4,212000
471,5,3,63,771,1,2,3,3,4,0,14,3,2,0,5,6,5,78,27,4,6,14,10,3,0,3,4,1,2,3,3,5,0,5,0,505,149,1,4,1,4,360,209,0,653,0,0,2,1,3,1,3,6,6,1,2,1,63,1,2,211,4,4,2,0,0,0,0,64,0,3,4,4,0,10,1,8,4,190000
472,13,4,6,52,1,2,3,3,4,0,7,2,2,4,7,5,4,106,55,1,1,12,13,1,41,3,4,2,2,3,1,2,209,5,0,30,31,1,0,1,4,291,0,0,143,1,0,1,0,2,1,3,3,6,0,5,2,91,1,2,202,4,4,2,0,18,0,0,0,0,3,4,4,0,5,2,8,4,148000
473,0,3,81,952,1,2,0,3,4,0,16,2,2,0,2,7,4,107,57,1,1,12,13,1,201,2,4,2,0,3,1,2,590,5,0,395,687,1,0,1,4,710,0,0,657,1,0,2,0,2,1,2,5,6,1,0,1,92,1,3,416,4,4,2,160,51,0,0,0,0,3,4,4,0,6,1,6,5,440000
474,11,3,12,107,1,2,3,3,4,0,22,2,2,4,2,7,4,101,50,1,1,5,5,3,0,2,4,2,2,3,0,2,551,5,0,179,557,1,0,1,4,624,0,0,491,1,0,2,0,2,1,0,4,6,0,5,1,86,1,2,181,4,4,2,43,36,0,0,0,0,3,4,4,0,7,1,8,4,251000
475,0,3,51,334,1,2,3,3,0,0,19,2,2,0,2,4,5,64,13,3,1,6,6,3,0,3,4,1,3,3,3,2,312,5,0,209,252,1,4,1,4,216,0,0,96,1,0,1,0,2,1,3,3,6,0,5,5,82,2,2,274,4,4,2,0,14,0,0,43,0,3,4,4,0,6,1,8,4,132500
476,0,3,46,862,1,2,3,3,4,1,5,2,2,0,2,5,4,98,48,1,1,12,13,1,140,3,4,2,2,3,1,2,492,5,0,313,548,1,0,1,4,544,0,0,392,1,0,2,0,3,1,2,5,6,1,4,1,83,0,2,188,4,4,2,74,27,0,0,0,0,3,4,4,0,3,2,8,4,208900
477,5,3,76,896,1,2,3,3,4,0,16,2,2,0,5,8,4,107,56,3,1,12,13,1,310,0,4,2,2,3,0,5,0,5,0,778,705,1,0,1,4,722,85,0,820,0,0,2,1,3,1,0,7,6,1,2,3,92,0,3,315,4,4,2,241,70,0,0,0,0,3,4,4,0,2,1,8,4,380000
478,0,3,50,628,1,2,3,3,4,0,5,2,2,0,2,7,4,108,58,3,1,12,13,2,214,2,4,2,0,3,1,2,578,5,0,265,640,1,0,1,4,658,0,0,537,1,0,2,0,3,1,2,5,6,1,2,1,93,1,3,374,4,4,2,131,32,0,0,0,0,3,4,4,0,8,3,8,4,297000
479,1,4,21,134,1,2,3,0,4,0,17,2,2,0,2,3,6,40,50,3,1,11,12,0,252,3,4,0,1,3,3,4,43,5,0,460,205,1,4,1,4,335,0,0,182,0,0,1,0,2,1,3,5,6,0,5,5,81,2,2,300,4,4,2,0,59,0,0,0,0,3,2,4,0,2,1,8,2,89471
480,0,3,69,972,1,2,0,3,2,0,16,2,2,0,2,8,4,105,55,3,1,12,13,1,233,2,4,2,0,3,1,2,570,5,0,367,665,1,0,1,4,693,0,0,600,1,0,2,0,3,1,2,6,6,1,2,1,90,0,3,350,4,4,2,262,94,0,0,0,0,3,4,4,0,2,0,8,4,326000
481,0,3,43,760,1,2,0,1,4,0,16,2,2,0,2,8,4,104,54,3,1,12,13,1,280,2,4,2,0,3,1,2,620,5,0,128,659,1,0,1,4,677,0,0,574,1,0,2,0,2,1,0,4,6,1,2,1,89,0,3,403,4,4,2,129,37,0,0,0,0,3,4,4,0,7,0,8,4,374000
482,6,4,21,25,1,1,3,3,0,0,17,2,2,0,5,6,7,19,55,1,1,11,12,3,0,2,4,2,3,3,3,0,108,5,0,387,207,1,0,1,4,176,268,0,588,1,0,1,1,4,1,0,5,3,1,2,1,5,2,1,2,1,1,2,0,0,0,0,0,0,3,4,4,0,5,3,8,4,155000
483,11,4,3,84,1,2,3,3,2,0,11,2,2,3,2,5,4,99,48,3,1,12,13,1,70,3,4,2,0,3,3,2,451,5,0,196,411,1,0,1,4,395,0,0,229,1,0,2,0,2,1,3,3,6,0,5,1,84,2,2,102,4,4,2,0,106,0,0,0,0,3,4,4,0,4,0,8,4,164000
484,0,3,110,250,1,2,0,3,0,0,19,2,2,0,2,4,6,63,51,1,1,6,10,3,0,3,2,1,3,3,3,0,286,5,0,259,275,1,2,1,4,239,0,0,108,1,0,1,0,3,1,2,4,6,0,5,5,49,2,1,30,4,4,2,0,112,0,0,0,0,3,4,4,0,2,1,8,4,132500
485,0,3,51,498,1,2,3,3,4,0,12,2,2,0,2,4,6,51,57,1,1,8,8,3,0,2,4,1,3,3,3,0,297,5,0,327,350,1,2,1,4,321,0,0,168,0,0,1,0,3,1,2,3,6,1,2,1,36,2,1,30,4,4,2,0,66,42,0,0,0,3,4,4,0,6,3,8,4,147000
486,0,3,50,582,1,2,3,3,4,0,12,2,2,0,2,4,6,66,15,3,1,8,8,1,110,3,4,1,3,3,3,0,427,5,0,134,322,1,4,1,4,292,0,0,144,1,0,1,1,3,1,3,4,6,0,5,1,51,1,2,195,4,4,2,0,0,0,0,0,0,3,4,4,0,5,1,8,4,156000
487,0,3,41,802,1,2,0,3,4,0,14,2,2,0,2,4,5,72,21,1,1,9,10,3,0,3,4,1,2,3,0,0,493,5,0,315,551,1,2,1,4,540,0,0,387,0,0,2,0,3,1,3,5,6,1,4,1,57,2,2,172,4,4,2,142,0,0,0,37,0,3,4,4,0,1,1,8,4,175000
488,14,3,31,651,1,2,3,3,0,0,17,2,2,1,0,4,3,9,20,1,1,13,14,3,0,3,1,1,3,0,3,1,336,5,0,172,239,1,4,0,0,670,118,0,782,0,0,2,0,3,2,3,8,4,1,2,1,56,2,2,198,4,1,0,76,0,0,0,0,0,3,4,4,0,4,0,3,4,160000
489,13,4,0,3,1,2,3,3,4,0,10,2,2,3,6,3,7,71,52,1,1,5,5,3,0,3,2,1,2,3,0,2,239,5,0,50,53,1,4,1,4,25,0,0,6,1,0,1,0,1,1,2,1,6,0,5,1,56,2,1,41,4,4,2,0,0,0,0,0,0,3,4,4,0,4,3,8,4,86000
490,12,4,110,33,1,2,3,3,4,0,10,2,2,4,5,4,5,77,26,1,1,5,5,3,0,3,4,2,2,3,2,5,0,5,0,155,3,1,4,1,4,21,140,0,282,0,0,1,1,3,1,3,2,6,1,2,3,62,0,1,70,4,4,2,75,14,0,0,0,0,3,4,4,0,5,2,8,4,115000
491,4,3,50,478,1,2,3,3,4,0,12,0,2,0,0,5,6,44,0,1,1,13,14,3,0,3,4,1,3,3,3,1,173,4,30,135,147,1,4,1,0,205,105,0,450,1,0,1,0,3,1,1,3,6,2,4,1,29,2,1,19,4,4,2,0,0,5,0,0,0,3,2,4,0,7,0,8,4,133000
492,5,3,76,962,1,2,0,3,0,0,8,2,2,0,5,5,4,107,56,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,452,102,1,2,1,4,55,163,0,368,0,0,2,1,3,1,3,6,6,0,5,1,92,1,2,122,4,4,2,0,0,0,0,0,0,3,4,4,0,4,0,6,5,172785
493,0,3,41,271,1,2,3,3,4,0,12,2,2,0,2,4,5,61,10,1,1,3,14,3,0,3,4,1,3,3,3,1,152,3,98,225,446,1,4,1,0,432,0,0,264,0,0,1,1,3,1,3,4,6,1,1,5,50,2,1,56,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2,8,4,155000
494,1,4,21,126,1,2,3,3,4,0,17,0,2,0,2,4,7,41,46,1,1,8,8,3,0,3,4,0,1,3,3,5,0,5,0,104,2,1,2,1,0,153,0,0,58,0,0,1,0,2,1,3,2,6,0,5,1,26,2,1,33,4,4,2,78,10,24,0,0,0,3,4,4,0,11,3,8,4,91300
495,1,0,31,264,1,2,3,3,4,0,9,2,2,0,2,3,4,24,0,1,1,13,14,3,0,3,4,1,3,3,3,4,227,5,0,128,97,1,4,0,0,53,0,0,13,0,0,1,0,2,1,3,2,6,0,5,6,97,3,0,0,5,5,0,0,200,40,0,0,0,3,1,4,0,10,3,8,0,34900
496,0,3,110,838,1,2,0,3,4,0,15,2,2,0,2,7,4,93,43,3,1,3,3,3,0,2,4,2,2,3,3,2,560,5,0,773,718,1,0,1,4,751,0,0,849,1,0,3,0,4,1,2,8,6,1,2,1,78,1,2,219,4,4,2,170,62,112,0,0,0,3,4,4,0,4,1,8,4,430000
497,4,3,31,424,1,1,3,3,4,0,3,2,2,0,0,6,5,29,0,1,1,13,14,3,0,3,2,2,3,3,3,4,126,5,0,431,293,1,0,1,4,337,139,0,586,1,0,2,0,4,1,3,6,6,0,5,5,13,2,1,19,4,4,0,0,84,0,0,0,0,3,0,4,0,5,2,8,4,184000
498,0,3,36,253,1,2,3,3,4,0,19,2,2,0,2,4,6,68,54,3,1,6,6,1,48,3,4,2,3,3,3,0,205,5,0,262,185,1,0,1,4,162,0,0,62,0,0,1,0,3,1,2,3,6,0,5,1,53,0,1,43,4,4,2,25,0,0,0,0,0,3,2,4,0,5,3,8,4,130000
499,0,3,41,228,1,2,0,3,4,0,12,2,2,0,2,4,6,59,35,1,1,8,8,3,0,3,4,1,3,3,3,1,27,3,57,335,209,1,1,1,4,172,0,0,69,0,1,1,0,2,1,3,3,6,0,5,1,44,0,1,48,4,4,2,1,187,0,0,0,0,3,3,2,5,5,1,8,4,120000
500,12,4,0,8,1,2,3,3,4,0,2,2,2,3,5,5,4,74,23,1,1,6,6,1,185,3,4,1,3,3,3,1,142,5,0,193,70,1,4,1,4,32,70,0,231,0,0,1,1,3,1,3,5,6,0,5,5,59,2,1,30,4,4,2,78,18,0,0,0,0,3,4,4,0,4,1,8,4,113000
501,5,1,46,517,1,2,3,3,4,0,21,2,2,0,5,6,4,106,55,1,1,12,13,3,0,2,4,2,2,3,3,2,171,5,0,301,186,1,2,1,4,141,264,0,563,0,0,2,1,3,1,2,5,6,0,5,1,91,1,2,256,4,4,2,0,91,0,0,0,0,3,4,4,0,1,2,8,4,226700
502,0,3,41,433,1,2,3,3,0,0,7,1,2,0,2,4,6,66,15,3,1,8,8,3,0,3,4,1,3,3,3,0,355,2,11,267,409,1,0,1,4,393,0,0,227,1,0,1,0,2,1,3,4,6,0,5,5,51,2,2,150,1,1,2,0,0,73,0,0,0,3,0,2,3,3,1,8,4,140000
503,0,3,71,964,1,2,0,3,4,0,6,2,2,0,2,6,7,60,47,1,1,3,14,3,0,3,4,1,3,3,3,0,566,5,0,149,562,1,4,1,4,680,0,0,579,1,0,2,0,1,1,3,4,6,2,4,1,45,0,2,170,4,4,2,0,42,0,0,29,0,3,1,4,0,2,4,8,4,289000
504,12,3,1,22,1,2,3,3,4,0,13,2,2,4,5,5,4,75,24,1,1,9,2,3,0,3,4,1,3,3,3,0,88,4,93,40,178,1,4,1,4,133,44,0,292,0,1,2,1,3,1,3,4,6,1,1,1,60,2,2,133,4,4,2,166,0,0,0,0,0,3,4,4,0,5,3,8,4,147000
505,10,4,31,236,1,0,3,3,4,0,17,0,2,2,5,4,4,53,2,3,1,13,14,1,224,3,4,1,3,3,3,5,0,5,0,572,244,1,2,1,4,207,306,0,648,0,0,2,0,4,2,3,8,6,0,5,5,38,2,2,101,4,4,0,0,0,0,0,0,0,3,4,4,0,6,3,0,4,124500
506,5,3,51,490,1,2,0,3,4,0,20,2,2,0,5,7,4,94,44,1,1,12,13,1,76,2,4,2,2,3,3,2,157,5,0,247,128,1,0,1,4,286,229,0,622,0,0,2,1,3,1,2,6,6,1,4,1,79,1,2,157,4,4,2,110,67,0,0,0,0,3,4,4,0,8,0,8,4,215000
507,0,1,46,262,1,2,0,3,4,0,21,2,2,0,2,5,4,110,59,1,1,12,13,3,0,2,4,2,2,3,3,2,6,5,0,652,412,1,0,1,4,397,0,0,231,0,0,2,0,2,1,2,2,6,0,5,1,95,0,2,303,4,4,2,0,86,0,0,0,0,3,4,4,0,8,3,6,5,208300
508,6,4,31,498,1,2,3,3,4,0,17,2,2,0,5,6,8,32,55,2,1,8,8,3,0,3,0,0,3,3,3,4,35,5,0,352,77,1,0,1,4,40,141,0,327,0,0,2,0,3,1,2,5,6,1,2,5,16,2,2,79,4,4,0,0,0,41,0,0,0,3,4,4,0,9,2,8,4,161000
509,0,3,51,498,1,2,3,3,0,0,12,2,2,0,2,4,5,60,9,1,1,8,8,1,81,3,4,1,3,3,3,0,491,5,0,13,301,1,0,1,4,267,0,0,126,1,0,1,0,3,1,3,4,6,0,5,1,45,1,1,31,4,4,2,142,74,0,0,0,0,3,2,4,0,6,3,8,4,124500
510,0,3,46,934,1,2,3,3,4,0,12,2,2,0,2,4,6,52,50,3,1,13,14,0,36,2,4,1,3,3,3,1,326,4,37,96,283,1,0,1,4,484,0,0,316,1,0,1,0,2,1,3,4,2,2,4,4,37,2,1,43,4,4,2,204,30,0,0,32,0,3,4,2,16,5,3,8,4,164900
511,11,3,11,165,1,2,0,3,4,0,16,2,2,4,2,6,4,106,56,1,1,12,13,2,51,2,4,2,2,3,3,5,0,5,0,696,495,1,0,1,4,486,0,0,320,0,0,2,0,2,1,2,4,6,1,2,1,91,1,2,160,4,4,2,68,24,0,0,0,0,3,4,4,0,2,0,6,5,202665
512,0,3,41,422,1,2,3,3,0,0,12,1,2,0,2,4,4,59,8,1,1,12,13,3,0,3,4,1,3,3,3,1,243,3,34,87,185,1,4,1,4,139,0,0,50,1,0,1,0,3,1,3,3,6,0,5,5,50,2,2,274,4,4,2,0,0,0,0,0,0,3,4,4,0,6,0,8,4,129900
513,0,3,42,436,1,2,3,0,0,0,11,2,2,0,2,5,4,84,33,1,1,12,13,3,0,3,2,2,3,3,3,0,130,5,0,467,329,1,4,1,4,298,0,0,148,0,0,1,1,3,1,3,3,6,0,5,1,69,2,2,170,4,4,2,59,0,60,0,0,0,3,4,4,0,5,1,8,4,134000
514,3,3,26,620,1,2,3,3,4,0,6,2,2,0,1,4,4,30,0,1,1,13,14,3,0,3,4,0,3,3,3,5,0,5,0,477,122,3,1,0,4,89,0,0,27,0,0,1,0,2,1,3,3,6,0,5,5,14,2,1,8,3,3,2,0,0,38,0,0,0,3,2,4,0,5,1,8,4,96500
515,0,3,65,799,1,2,3,3,4,0,16,2,2,0,2,9,4,110,59,3,1,5,5,1,202,0,4,1,0,3,3,2,605,5,0,365,693,1,0,1,4,716,0,0,677,1,0,2,1,3,1,0,7,6,1,2,1,95,0,3,413,4,4,2,88,42,0,0,0,0,3,4,4,0,8,3,6,5,402861
516,8,3,110,604,1,2,0,3,0,0,14,2,2,0,7,5,5,73,22,1,1,6,6,1,212,3,4,1,3,3,3,5,0,5,0,426,77,1,4,1,4,491,170,0,711,0,0,2,1,3,1,3,5,6,1,4,1,58,1,2,244,4,4,2,0,88,0,0,0,0,3,0,4,0,7,3,0,0,158000
517,5,3,50,573,1,2,0,3,4,0,15,2,2,0,5,6,4,97,47,1,1,12,13,1,317,2,4,2,2,3,3,5,0,5,0,671,442,1,0,1,4,436,325,0,768,0,0,2,1,3,1,2,5,6,1,4,1,82,1,3,408,4,4,2,140,0,0,0,0,0,3,4,4,0,6,3,8,4,265000
518,5,3,110,485,1,2,0,3,1,0,5,2,2,0,5,5,4,99,48,1,1,12,13,3,0,3,4,2,2,3,2,2,361,5,0,30,138,1,0,1,4,150,271,0,576,1,0,2,1,3,1,3,5,6,0,5,1,84,1,2,219,4,4,2,0,25,0,0,0,0,3,2,4,0,4,1,8,4,211000
519,6,3,24,660,1,2,3,3,4,0,6,2,2,0,5,6,8,30,54,2,1,8,8,3,0,2,4,0,2,3,3,5,0,5,0,674,451,1,0,1,4,435,206,0,697,0,0,1,1,3,1,2,7,6,2,2,5,14,2,1,38,4,4,2,0,0,0,0,21,0,3,2,4,0,5,3,8,4,234000
520,14,3,31,651,1,0,3,3,4,0,17,2,2,1,5,3,6,9,50,1,1,8,8,3,0,3,4,0,4,4,4,6,0,6,0,0,0,1,4,0,0,43,99,0,276,0,0,2,0,3,2,3,5,6,0,5,6,97,3,0,0,5,5,0,140,96,85,0,0,0,3,4,4,0,7,2,8,4,106250
521,0,3,61,773,1,2,0,3,0,0,12,1,2,0,2,5,5,58,7,1,1,12,13,3,0,3,4,1,3,3,3,4,398,5,0,302,428,1,0,1,0,415,0,0,248,0,0,1,1,3,1,3,4,6,2,2,1,43,2,1,70,4,4,2,0,28,0,0,0,0,3,4,4,0,4,1,8,4,150000
522,4,4,21,95,1,2,3,3,0,0,3,1,2,0,0,5,6,48,0,1,1,5,5,3,0,3,2,1,3,3,3,0,170,5,0,385,279,1,0,1,4,243,124,0,500,0,0,2,0,3,1,3,5,6,2,2,5,36,2,2,115,4,4,2,0,14,7,0,0,0,3,4,4,0,9,0,8,4,159000
523,5,3,94,1059,1,2,0,0,4,0,7,4,4,0,5,9,4,108,58,3,1,5,5,2,307,0,4,2,0,3,1,2,635,5,0,537,717,1,0,1,4,750,409,0,859,1,0,3,1,3,1,0,9,6,1,2,3,93,0,3,406,4,4,2,131,197,0,0,0,0,3,4,4,0,9,1,6,5,184750
524,5,3,66,754,1,2,0,3,4,0,15,2,2,0,5,6,4,97,47,1,1,12,13,1,288,2,4,2,2,3,3,2,367,5,0,412,501,1,0,1,4,494,308,0,779,1,0,2,1,3,1,2,6,6,1,4,1,82,0,3,379,4,4,2,153,48,0,0,0,0,3,4,4,0,7,1,8,4,315750
525,0,1,33,227,1,1,3,3,4,0,21,2,2,0,2,6,4,106,55,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,669,437,1,0,1,4,430,0,0,262,0,0,2,0,3,1,2,4,6,1,4,1,91,2,2,142,4,4,2,10,122,0,0,0,0,3,4,4,0,3,0,8,4,176000
526,0,3,41,871,1,2,3,3,4,0,12,2,2,0,2,4,6,57,50,3,1,13,14,3,0,3,4,1,2,3,3,4,154,5,0,355,220,1,4,1,4,184,0,0,76,0,0,1,0,2,1,3,2,6,0,5,1,42,2,1,24,4,4,2,167,0,59,0,0,0,3,4,4,0,5,1,8,4,132000
527,5,3,38,950,1,2,0,3,4,0,16,2,2,0,5,8,4,109,58,3,1,12,13,2,176,0,4,2,0,3,0,2,585,5,0,55,534,1,0,1,4,536,374,0,826,1,0,2,1,3,1,0,9,6,1,2,1,94,0,3,393,4,4,2,65,54,0,0,0,0,3,4,4,0,10,2,6,5,446261
528,1,3,29,421,1,2,0,3,4,0,7,2,2,0,2,3,6,24,52,1,1,13,14,3,0,3,4,0,3,3,2,0,135,5,0,98,23,1,0,1,4,19,0,0,4,1,0,1,0,2,1,3,3,6,0,5,6,97,3,0,0,5,5,0,0,0,54,0,0,0,3,4,4,0,6,1,8,4,86000
529,0,3,110,1053,1,2,0,3,1,0,6,2,2,0,2,5,2,58,25,3,1,13,11,3,327,2,4,2,3,3,3,4,558,5,0,512,695,1,4,1,4,746,0,0,796,1,0,3,0,4,2,3,7,0,2,4,1,61,1,2,170,4,4,2,0,0,81,0,0,0,3,4,4,0,2,1,8,2,200624
530,8,3,56,569,1,2,3,3,4,0,23,2,2,0,7,5,4,89,39,1,1,6,6,1,143,2,4,1,2,3,0,2,401,5,0,422,538,1,0,1,4,555,0,0,403,1,0,2,0,3,1,2,3,6,1,1,1,74,1,2,253,4,4,2,142,0,0,0,0,0,3,4,4,0,7,2,8,0,175000
531,6,4,31,140,1,2,0,3,3,0,3,8,1,0,5,5,7,24,49,1,1,13,14,3,0,3,4,0,1,0,2,5,0,5,0,387,45,1,0,1,4,65,103,0,315,0,0,2,0,3,1,3,4,6,0,5,5,8,0,2,184,4,1,2,0,0,26,0,0,0,3,4,4,0,5,2,8,4,128000
532,0,3,31,202,1,2,3,3,4,0,12,2,2,0,2,4,6,56,57,1,1,12,13,3,0,3,4,3,4,4,4,6,0,6,0,0,0,1,0,1,4,116,0,0,37,0,0,1,0,2,1,3,3,4,1,3,5,53,2,1,96,4,4,2,0,0,0,0,0,0,3,4,4,0,3,4,8,4,107500
533,0,3,21,95,1,2,3,2,4,1,3,2,2,0,2,0,2,47,0,1,1,12,13,3,0,1,1,3,4,4,4,6,0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,6,0,5,6,97,3,0,0,5,5,0,0,0,0,0,0,0,3,4,4,0,0,1,8,4,39300
534,5,3,45,416,1,2,0,3,4,0,8,2,2,0,5,7,4,105,54,1,1,12,13,3,0,2,4,2,0,1,0,5,0,5,0,438,87,1,0,1,4,49,151,0,347,0,0,2,1,3,1,2,4,6,1,2,1,90,0,2,103,4,4,2,46,24,0,0,0,0,3,4,4,0,9,0,8,4,178000
535,14,3,41,181,1,2,3,3,4,0,7,2,2,1,5,4,6,14,41,1,1,8,8,3,0,3,4,1,2,3,1,2,478,5,0,71,353,1,4,1,4,112,63,0,306,1,0,1,0,3,1,3,3,6,0,5,6,97,3,0,0,5,5,0,35,0,56,0,0,0,3,4,4,0,0,2,8,4,107500
536,5,3,28,396,1,2,0,3,1,0,5,2,2,0,5,6,4,99,49,1,1,12,13,3,0,3,4,2,2,3,0,5,0,5,0,539,194,1,0,1,4,149,228,0,541,0,0,2,1,3,1,2,6,6,0,5,1,84,0,2,204,4,4,2,59,129,0,0,0,0,3,4,4,0,6,2,8,4,188000
537,0,3,110,841,1,2,0,3,2,0,12,2,2,0,2,3,4,73,22,3,1,8,8,3,0,3,4,1,3,3,3,1,292,5,0,155,185,1,4,1,4,139,0,0,50,0,0,1,0,3,1,3,3,6,0,5,5,66,2,2,240,4,4,2,137,0,0,0,0,0,3,3,4,0,3,2,0,4,111250
538,0,3,110,735,1,2,0,3,4,0,19,2,2,0,2,4,4,69,18,3,1,9,10,1,124,3,4,1,3,3,3,1,340,5,0,235,305,1,4,1,4,358,0,0,201,0,0,1,1,3,1,3,5,6,1,1,1,54,2,1,70,4,4,2,251,0,0,0,0,0,3,4,4,0,6,0,8,4,158000
539,0,3,110,723,1,2,3,3,4,0,5,2,2,0,2,7,4,102,52,1,1,12,13,1,268,2,4,2,2,3,0,2,592,5,0,126,594,1,0,1,4,601,0,0,460,1,0,2,0,3,1,2,4,6,1,4,1,87,1,2,298,4,4,2,108,0,0,0,0,0,3,2,2,16,4,4,8,4,272000
540,0,3,56,939,1,2,3,3,4,0,23,2,2,0,2,8,4,107,56,3,1,12,13,1,287,0,4,2,0,3,0,2,569,5,0,371,667,1,0,1,4,688,0,0,592,1,0,2,0,2,1,0,6,6,1,2,1,92,0,3,346,4,4,2,174,56,0,0,0,0,3,4,4,0,2,3,8,4,315000
541,5,3,110,670,1,2,3,3,2,0,15,2,2,0,5,7,4,101,50,1,1,12,13,1,37,2,4,2,2,3,3,5,0,5,0,577,251,1,0,1,4,237,384,0,756,0,0,2,1,4,1,2,6,6,1,4,3,86,0,3,288,4,4,2,0,44,0,0,0,0,3,4,4,0,5,1,8,4,248000
542,0,3,49,557,1,2,3,3,4,0,14,6,2,0,2,6,4,99,49,3,1,12,13,3,0,2,4,2,0,3,3,3,36,2,142,236,621,1,0,1,4,637,0,0,509,1,0,2,0,3,1,2,5,0,1,4,1,84,0,2,244,4,4,2,31,60,0,0,0,0,3,4,4,0,5,3,8,4,213250
543,11,2,5,66,1,2,3,3,4,0,12,2,2,4,6,6,4,99,48,1,1,8,8,1,120,3,4,2,2,3,0,2,283,3,24,0,99,1,0,1,4,75,0,0,19,1,0,1,0,1,1,3,2,6,0,5,1,84,0,1,82,4,4,2,59,28,0,0,0,0,3,4,4,0,5,1,8,4,133000
544,5,3,29,996,1,2,0,3,4,0,8,2,2,0,5,6,4,107,56,1,1,12,13,3,0,2,4,2,2,1,0,2,266,5,0,38,62,1,0,1,4,31,220,0,394,1,0,2,1,3,1,2,5,6,1,2,1,92,1,2,120,4,4,2,46,14,0,0,0,0,3,4,4,0,8,0,6,5,179665
